"sampleIndex","capturedAtUtc","elapsedSeconds","processCount","treeWorkingSetBytes","treePrivateBytes","pid","parentPid","name","startTimeUtcTicks","processCpuSeconds","processWorkingSetBytes","processPrivateBytes"
"7","2026-09-03T07:49:39.0449766Z","8,9995427","7","420892672","353599488","30828","19080","msedgewebview2.exe","639240180867349830","0,140625","20512768","8916992"
"8","2026-09-03T07:49:40.3077432Z","10,2624874","7","420892672","353599488","32","19080","msedgewebview2.exe","639240180865273593","0,03125","11915264","3801088"
"8","2026-09-03T07:49:40.3077432Z","10,2624874","7","420892672","353599488","7972","17972","narro.exe","639240180863270912","3,078125","34070528","63307776"
"8","2026-09-03T07:49:40.3077432Z","10,2624874","7","420892672","353599488","18612","19080","msedgewebview2.exe","639240180870815075","9,765625","77799424","35610624"
"8","2026-09-03T07:49:40.3077432Z","10,2624874","7","420892672","353599488","19080","7972","msedgewebview2.exe","639240180864534440","4,671875","117792768","93130752"
"8","2026-09-03T07:49:40.3077432Z","10,2624874","7","420892672","353599488","19332","19080","msedgewebview2.exe","639240180866980426","0,328125","37150720","13275136"
"8","2026-09-03T07:49:40.3077432Z","10,2624874","7","420892672","353599488","29708","19080","msedgewebview2.exe","639240180866977728","15,515625","121651200","135557120"
"8","2026-09-03T07:49:40.3077432Z","10,2624874","7","420892672","353599488","30828","19080","msedgewebview2.exe","639240180867349830","0,140625","20512768","8916992"
"9","2026-09-03T07:49:41.5644594Z","11,521451","7","420892672","353599488","32","19080","msedgewebview2.exe","639240180865273593","0,03125","11915264","3801088"
"9","2026-09-03T07:49:41.5644594Z","11,521451","7","420892672","353599488","7972","17972","narro.exe","639240180863270912","3,078125","34070528","63307776"
"9","2026-09-03T07:49:41.5644594Z","11,521451","7","420892672","353599488","18612","19080","msedgewebview2.exe","639240180870815075","9,765625","77799424","35610624"
"9","2026-09-03T07:49:41.5644594Z","11,521451","7","420892672","353599488","19080","7972","msedgewebview2.exe","639240180864534440","4,671875","117792768","93130752"
"9","2026-09-03T07:49:41.5644594Z","11,521451","7","420892672","353599488","19332","19080","msedgewebview2.exe","639240180866980426","0,328125","37150720","13275136"
"9","2026-09-03T07:49:41.5644594Z","11,521451","7","420892672","353599488","29708","19080","msedgewebview2.exe","639240180866977728","15,515625","121651200","135557120"
"9","2026-09-03T07:49:41.5644594Z","11,521451","7","420892672","353599488","30828","19080","msedgewebview2.exe","639240180867349830","0,140625","20512768","8916992"
"10","2026-09-03T07:49:42.8143799Z","12,7785414","7","420892672","353599488","32","19080","msedgewebview2.exe","639240180865273593","0,03125","11915264","3801088"
"10","2026-09-03T07:49:42.8143799Z","12,7785414","7","420892672","353599488","7972","17972","narro.exe","639240180863270912","3,078125","34070528","63307776"
"10","2026-09-03T07:49:42.8143799Z","12,7785414","7","420892672","353599488","18612","19080","msedgewebview2.exe","639240180870815075","9,765625","77799424","35610624"
"10","2026-09-03T07:49:42.8143799Z","12,7785414","7","420892672","353599488","19080","7972","msedgewebview2.exe","639240180864534440","4,671875","117792768","93130752"
"10","2026-09-03T07:49:42.8143799Z","12,7785414","7","420892672","353599488","19332","19080","msedgewebview2.exe","639240180866980426","0,328125","37150720","13275136"
"10","2026-09-03T07:49:42.8143799Z","12,7785414","7","420892672","353599488","29708","19080","msedgewebview2.exe","639240180866977728","15,515625","121651200","135557120"
"10","2026-09-03T07:49:42.8143799Z","12,7785414","7","420892672","353599488","30828","19080","msedgewebview2.exe","639240180867349830","0,140625","20512768","8916992"
"11","2026-09-03T07:49:44.0968465Z","14,0394512","7","420847616","353554432","32","19080","msedgewebview2.exe","639240180865273593","0,03125","11915264","3801088"
"11","2026-09-03T07:49:44.0968465Z","14,0394512","7","420847616","353554432","7972","17972","narro.exe","639240180863270912","3,078125","34070528","63307776"
"11","2026-09-03T07:49:44.0968465Z","14,0394512","7","420847616","353554432","18612","19080","msedgewebview2.exe","639240180870815075","9,765625","77799424","35610624"
"11","2026-09-03T07:49:44.0968465Z","14,0394512","7","420847616","353554432","19080","7972","msedgewebview2.exe","639240180864534440","4,671875","117792768","93130752"
"11","2026-09-03T07:49:44.0968465Z","14,0394512","7","420847616","353554432","19332","19080","msedgewebview2.exe","639240180866980426","0,328125","37150720","13275136"
"11","2026-09-03T07:49:44.0968465Z","14,0394512","7","420847616","353554432","29708","19080","msedgewebview2.exe","639240180866977728","15,515625","121606144","135512064"
"11","2026-09-03T07:49:44.0968465Z","14,0394512","7","420847616","353554432","30828","19080","msedgewebview2.exe","639240180867349830","0,140625","20512768","8916992"
"12","2026-09-03T07:49:45.3830218Z","15,321823","7","420847616","353554432","32","19080","msedgewebview2.exe","639240180865273593","0,03125","11915264","3801088"
"12","2026-09-03T07:49:45.3830218Z","15,321823","7","420847616","353554432","7972","17972","narro.exe","639240180863270912","3,078125","34070528","63307776"
"12","2026-09-03T07:49:45.3830218Z","15,321823","7","420847616","353554432","18612","19080","msedgewebview2.exe","639240180870815075","9,765625","77799424","35610624"
"12","2026-09-03T07:49:45.3830218Z","15,321823","7","420847616","353554432","19080","7972","msedgewebview2.exe","639240180864534440","4,671875","117792768","93130752"
"12","2026-09-03T07:49:45.3830218Z","15,321823","7","420847616","353554432","19332","19080","msedgewebview2.exe","639240180866980426","0,328125","37150720","13275136"
"12","2026-09-03T07:49:45.3830218Z","15,321823","7","420847616","353554432","29708","19080","msedgewebview2.exe","639240180866977728","15,515625","121606144","135512064"
"12","2026-09-03T07:49:45.3830218Z","15,321823","7","420847616","353554432","30828","19080","msedgewebview2.exe","639240180867349830","0,140625","20512768","8916992"
"13","2026-09-03T07:49:47.0075932Z","16,6046115","7","420847616","353558528","32","19080","msedgewebview2.exe","639240180865273593","0,03125","11915264","3801088"
"13","2026-09-03T07:49:47.0075932Z","16,6046115","7","420847616","353558528","7972","17972","narro.exe","639240180863270912","3,078125","34070528","63307776"
"13","2026-09-03T07:49:47.0075932Z","16,6046115","7","420847616","353558528","18612","19080","msedgewebview2.exe","639240180870815075","9,765625","77799424","35610624"
"13","2026-09-03T07:49:47.0075932Z","16,6046115","7","420847616","353558528","19080","7972","msedgewebview2.exe","639240180864534440","4,671875","117792768","93130752"
"13","2026-09-03T07:49:47.0075932Z","16,6046115","7","420847616","353558528","19332","19080","msedgewebview2.exe","639240180866980426","0,328125","37150720","13275136"
"13","2026-09-03T07:49:47.0075932Z","16,6046115","7","420847616","353558528","29708","19080","msedgewebview2.exe","639240180866977728","15,515625","121606144","135516160"
"13","2026-09-03T07:49:47.0075932Z","16,6046115","7","420847616","353558528","30828","19080","msedgewebview2.exe","639240180867349830","0,140625","20512768","8916992"
"14","2026-09-03T07:49:48.2866220Z","18,2252506","7","420847616","353558528","32","19080","msedgewebview2.exe","639240180865273593","0,03125","11915264","3801088"
"14","2026-09-03T07:49:48.2866220Z","18,2252506","7","420847616","353558528","7972","17972","narro.exe","639240180863270912","3,078125","34070528","63307776"
"14","2026-09-03T07:49:48.2866220Z","18,2252506","7","420847616","353558528","18612","19080","msedgewebview2.exe","639240180870815075","9,765625","77799424","35610624"
"14","2026-09-03T07:49:48.2866220Z","18,2252506","7","420847616","353558528","19080","7972","msedgewebview2.exe","639240180864534440","4,671875","117792768","93130752"
"14","2026-09-03T07:49:48.2866220Z","18,2252506","7","420847616","353558528","19332","19080","msedgewebview2.exe","639240180866980426","0,328125","37150720","13275136"
"14","2026-09-03T07:49:48.2866220Z","18,2252506","7","420847616","353558528","29708","19080","msedgewebview2.exe","639240180866977728","15,515625","121606144","135516160"
"14","2026-09-03T07:49:48.2866220Z","18,2252506","7","420847616","353558528","30828","19080","msedgewebview2.exe","639240180867349830","0,140625","20512768","8916992"
"15","2026-09-03T07:49:49.5475963Z","19,5032799","7","420847616","353558528","32","19080","msedgewebview2.exe","639240180865273593","0,03125","11915264","3801088"
"15","2026-09-03T07:49:49.5475963Z","19,5032799","7","420847616","353558528","7972","17972","narro.exe","639240180863270912","3,078125","34070528","63307776"
"15","2026-09-03T07:49:49.5475963Z","19,5032799","7","420847616","353558528","18612","19080","msedgewebview2.exe","639240180870815075","9,765625","77799424","35610624"
"15","2026-09-03T07:49:49.5475963Z","19,5032799","7","420847616","353558528","19080","7972","msedgewebview2.exe","639240180864534440","4,671875","117792768","93130752"
"15","2026-09-03T07:49:49.5475963Z","19,5032799","7","420847616","353558528","19332","19080","msedgewebview2.exe","639240180866980426","0,328125","37150720","13275136"
"15","2026-09-03T07:49:49.5475963Z","19,5032799","7","420847616","353558528","29708","19080","msedgewebview2.exe","639240180866977728","15,515625","121606144","135516160"
"15","2026-09-03T07:49:49.5475963Z","19,5032799","7","420847616","353558528","30828","19080","msedgewebview2.exe","639240180867349830","0,140625","20512768","8916992"
"16","2026-09-03T07:49:50.8220359Z","20,7717938","7","420847616","353558528","32","19080","msedgewebview2.exe","639240180865273593","0,03125","11915264","3801088"
"16","2026-09-03T07:49:50.8220359Z","20,7717938","7","420847616","353558528","7972","17972","narro.exe","639240180863270912","3,078125","34070528","63307776"
"16","2026-09-03T07:49:50.8220359Z","20,7717938","7","420847616","353558528","18612","19080","msedgewebview2.exe","639240180870815075","9,765625","77799424","35610624"
"16","2026-09-03T07:49:50.8220359Z","20,7717938","7","420847616","353558528","19080","7972","msedgewebview2.exe","639240180864534440","4,671875","117792768","93130752"
"16","2026-09-03T07:49:50.8220359Z","20,7717938","7","420847616","353558528","19332","19080","msedgewebview2.exe","639240180866980426","0,328125","37150720","13275136"
"16","2026-09-03T07:49:50.8220359Z","20,7717938","7","420847616","353558528","29708","19080","msedgewebview2.exe","639240180866977728","15,515625","121606144","135516160"
"16","2026-09-03T07:49:50.8220359Z","20,7717938","7","420847616","353558528","30828","19080","msedgewebview2.exe","639240180867349830","0,140625","20512768","8916992"
"17","2026-09-03T07:49:52.0895891Z","22,0348552","7","420847616","353558528","32","19080","msedgewebview2.exe","639240180865273593","0,03125","11915264","3801088"
"17","2026-09-03T07:49:52.0895891Z","22,0348552","7","420847616","353558528","7972","17972","narro.exe","639240180863270912","3,078125","34070528","63307776"
"17","2026-09-03T07:49:52.0895891Z","22,0348552","7","420847616","353558528","18612","19080","msedgewebview2.exe","639240180870815075","9,765625","77799424","35610624"
"17","2026-09-03T07:49:52.0895891Z","22,0348552","7","420847616","353558528","19080","7972","msedgewebview2.exe","639240180864534440","4,671875","117792768","93130752"
"17","2026-09-03T07:49:52.0895891Z","22,0348552","7","420847616","353558528","19332","19080","msedgewebview2.exe","639240180866980426","0,328125","37150720","13275136"
"17","2026-09-03T07:49:52.0895891Z","22,0348552","7","420847616","353558528","29708","19080","msedgewebview2.exe","639240180866977728","15,515625","121606144","135516160"
"17","2026-09-03T07:49:52.0895891Z","22,0348552","7","420847616","353558528","30828","19080","msedgewebview2.exe","639240180867349830","0,140625","20512768","8916992"
"18","2026-09-03T07:49:53.3672740Z","23,3109293","7","420847616","353558528","32","19080","msedgewebview2.exe","639240180865273593","0,03125","11915264","3801088"
"18","2026-09-03T07:49:53.3672740Z","23,3109293","7","420847616","353558528","7972","17972","narro.exe","639240180863270912","3,078125","34070528","63307776"
"18","2026-09-03T07:49:53.3672740Z","23,3109293","7","420847616","353558528","18612","19080","msedgewebview2.exe","639240180870815075","9,765625","77799424","35610624"
"18","2026-09-03T07:49:53.3672740Z","23,3109293","7","420847616","353558528","19080","7972","msedgewebview2.exe","639240180864534440","4,671875","117792768","93130752"
"18","2026-09-03T07:49:53.3672740Z","23,3109293","7","420847616","353558528","19332","19080","msedgewebview2.exe","639240180866980426","0,328125","37150720","13275136"
"18","2026-09-03T07:49:53.3672740Z","23,3109293","7","420847616","353558528","29708","19080","msedgewebview2.exe","639240180866977728","15,515625","121606144","135516160"
"18","2026-09-03T07:49:53.3672740Z","23,3109293","7","420847616","353558528","30828","19080","msedgewebview2.exe","639240180867349830","0,140625","20512768","8916992"
"19","2026-09-03T07:49:54.6412073Z","24,5804337","7","420847616","353558528","32","19080","msedgewebview2.exe","639240180865273593","0,03125","11915264","3801088"
"19","2026-09-03T07:49:54.6412073Z","24,5804337","7","420847616","353558528","7972","17972","narro.exe","639240180863270912","3,078125","34070528","63307776"
"19","2026-09-03T07:49:54.6412073Z","24,5804337","7","420847616","353558528","18612","19080","msedgewebview2.exe","639240180870815075","9,765625","77799424","35610624"
"19","2026-09-03T07:49:54.6412073Z","24,5804337","7","420847616","353558528","19080","7972","msedgewebview2.exe","639240180864534440","4,671875","117792768","93130752"
"19","2026-09-03T07:49:54.6412073Z","24,5804337","7","420847616","353558528","19332","19080","msedgewebview2.exe","639240180866980426","0,328125","37150720","13275136"
"19","2026-09-03T07:49:54.6412073Z","24,5804337","7","420847616","353558528","29708","19080","msedgewebview2.exe","639240180866977728","15,515625","121606144","135516160"
"19","2026-09-03T07:49:54.6412073Z","24,5804337","7","420847616","353558528","30828","19080","msedgewebview2.exe","639240180867349830","0,140625","20512768","8916992"
"20","2026-09-03T07:49:55.8996788Z","25,8517841","7","420847616","353558528","32","19080","msedgewebview2.exe","639240180865273593","0,03125","11915264","3801088"
"20","2026-09-03T07:49:55.8996788Z","25,8517841","7","420847616","353558528","7972","17972","narro.exe","639240180863270912","3,078125","34070528","63307776"
"20","2026-09-03T07:49:55.8996788Z","25,8517841","7","420847616","353558528","18612","19080","msedgewebview2.exe","639240180870815075","9,765625","77799424","35610624"
"20","2026-09-03T07:49:55.8996788Z","25,8517841","7","420847616","353558528","19080","7972","msedgewebview2.exe","639240180864534440","4,671875","117792768","93130752"
"20","2026-09-03T07:49:55.8996788Z","25,8517841","7","420847616","353558528","19332","19080","msedgewebview2.exe","639240180866980426","0,328125","37150720","13275136"
"20","2026-09-03T07:49:55.8996788Z","25,8517841","7","420847616","353558528","29708","19080","msedgewebview2.exe","639240180866977728","15,515625","121606144","135516160"
"20","2026-09-03T07:49:55.8996788Z","25,8517841","7","420847616","353558528","30828","19080","msedgewebview2.exe","639240180867349830","0,140625","20512768","8916992"
"21","2026-09-03T07:49:57.1678188Z","27,1236382","7","420835328","353529856","32","19080","msedgewebview2.exe","639240180865273593","0,03125","11915264","3801088"
"21","2026-09-03T07:49:57.1678188Z","27,1236382","7","420835328","353529856","7972","17972","narro.exe","639240180863270912","3,078125","34070528","63307776"
"21","2026-09-03T07:49:57.1678188Z","27,1236382","7","420835328","353529856","18612","19080","msedgewebview2.exe","639240180870815075","9,765625","77799424","35610624"
"21","2026-09-03T07:49:57.1678188Z","27,1236382","7","420835328","353529856","19080","7972","msedgewebview2.exe","639240180864534440","4,671875","117792768","93130752"
"21","2026-09-03T07:49:57.1678188Z","27,1236382","7","420835328","353529856","19332","19080","msedgewebview2.exe","639240180866980426","0,328125","37150720","13275136"
"21","2026-09-03T07:49:57.1678188Z","27,1236382","7","420835328","353529856","29708","19080","msedgewebview2.exe","639240180866977728","15,515625","121593856","135487488"
"21","2026-09-03T07:49:57.1678188Z","27,1236382","7","420835328","353529856","30828","19080","msedgewebview2.exe","639240180867349830","0,140625","20512768","8916992"
"22","2026-09-03T07:49:58.4273821Z","28,3771221","7","420835328","353529856","32","19080","msedgewebview2.exe","639240180865273593","0,03125","11915264","3801088"
"22","2026-09-03T07:49:58.4273821Z","28,3771221","7","420835328","353529856","7972","17972","narro.exe","639240180863270912","3,078125","34070528","63307776"
"22","2026-09-03T07:49:58.4273821Z","28,3771221","7","420835328","353529856","18612","19080","msedgewebview2.exe","639240180870815075","9,765625","77799424","35610624"
"22","2026-09-03T07:49:58.4273821Z","28,3771221","7","420835328","353529856","19080","7972","msedgewebview2.exe","639240180864534440","4,671875","117792768","93130752"
"22","2026-09-03T07:49:58.4273821Z","28,3771221","7","420835328","353529856","19332","19080","msedgewebview2.exe","639240180866980426","0,328125","37150720","13275136"
"22","2026-09-03T07:49:58.4273821Z","28,3771221","7","420835328","353529856","29708","19080","msedgewebview2.exe","639240180866977728","15,515625","121593856","135487488"
"22","2026-09-03T07:49:58.4273821Z","28,3771221","7","420835328","353529856","30828","19080","msedgewebview2.exe","639240180867349830","0,140625","20512768","8916992"
"23","2026-09-03T07:49:59.6895867Z","29,6372738","7","420835328","353529856","32","19080","msedgewebview2.exe","639240180865273593","0,03125","11915264","3801088"
"23","2026-09-03T07:49:59.6895867Z","29,6372738","7","420835328","353529856","7972","17972","narro.exe","639240180863270912","3,078125","34070528","63307776"
"23","2026-09-03T07:49:59.6895867Z","29,6372738","7","420835328","353529856","18612","19080","msedgewebview2.exe","639240180870815075","9,765625","77799424","35610624"
"23","2026-09-03T07:49:59.6895867Z","29,6372738","7","420835328","353529856","19080","7972","msedgewebview2.exe","639240180864534440","4,671875","117792768","93130752"
"23","2026-09-03T07:49:59.6895867Z","29,6372738","7","420835328","353529856","19332","19080","msedgewebview2.exe","639240180866980426","0,328125","37150720","13275136"
"23","2026-09-03T07:49:59.6895867Z","29,6372738","7","420835328","353529856","29708","19080","msedgewebview2.exe","639240180866977728","15,515625","121593856","135487488"
"23","2026-09-03T07:49:59.6895867Z","29,6372738","7","420835328","353529856","30828","19080","msedgewebview2.exe","639240180867349830","0,140625","20512768","8916992"
"24","2026-09-03T07:50:00.9477981Z","30,8991806","7","420835328","353529856","32","19080","msedgewebview2.exe","639240180865273593","0,03125","11915264","3801088"
"24","2026-09-03T07:50:00.9477981Z","30,8991806","7","420835328","353529856","7972","17972","narro.exe","639240180863270912","3,078125","34070528","63307776"
"24","2026-09-03T07:50:00.9477981Z","30,8991806","7","420835328","353529856","18612","19080","msedgewebview2.exe","639240180870815075","9,765625","77799424","35610624"
"24","2026-09-03T07:50:00.9477981Z","30,8991806","7","420835328","353529856","19080","7972","msedgewebview2.exe","639240180864534440","4,671875","117792768","93130752"
"24","2026-09-03T07:50:00.9477981Z","30,8991806","7","420835328","353529856","19332","19080","msedgewebview2.exe","639240180866980426","0,328125","37150720","13275136"
"24","2026-09-03T07:50:00.9477981Z","30,8991806","7","420835328","353529856","29708","19080","msedgewebview2.exe","639240180866977728","15,515625","121593856","135487488"
"24","2026-09-03T07:50:00.9477981Z","30,8991806","7","420835328","353529856","30828","19080","msedgewebview2.exe","639240180867349830","0,140625","20512768","8916992"
"25","2026-09-03T07:50:02.2250967Z","32,1623384","7","420835328","353529856","32","19080","msedgewebview2.exe","639240180865273593","0,03125","11915264","3801088"
"25","2026-09-03T07:50:02.2250967Z","32,1623384","7","420835328","353529856","7972","17972","narro.exe","639240180863270912","3,078125","34070528","63307776"
"25","2026-09-03T07:50:02.2250967Z","32,1623384","7","420835328","353529856","18612","19080","msedgewebview2.exe","639240180870815075","9,765625","77799424","35610624"
"25","2026-09-03T07:50:02.2250967Z","32,1623384","7","420835328","353529856","19080","7972","msedgewebview2.exe","639240180864534440","4,671875","117792768","93130752"
"25","2026-09-03T07:50:02.2250967Z","32,1623384","7","420835328","353529856","19332","19080","msedgewebview2.exe","639240180866980426","0,328125","37150720","13275136"
"25","2026-09-03T07:50:02.2250967Z","32,1623384","7","420835328","353529856","29708","19080","msedgewebview2.exe","639240180866977728","15,515625","121593856","135487488"
"25","2026-09-03T07:50:02.2250967Z","32,1623384","7","420835328","353529856","30828","19080","msedgewebview2.exe","639240180867349830","0,140625","20512768","8916992"
"26","2026-09-03T07:50:03.4948428Z","33,4344942","7","420835328","353529856","32","19080","msedgewebview2.exe","639240180865273593","0,03125","11915264","3801088"
